Name,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price
54,2012.0,51920.0,5,1,0,16.8,1497.0,113.1567736021998,5.0,20.923272120200334,4.25
71,2014.0,58000.0,1,1,0,22.32,1582.0,126.32,5.0,20.923272120200334,5.75
54,2015.0,51000.0,5,0,0,18.0,1497.0,117.3,5.0,20.923272120200334,7.9
11,2010.0,70749.0,5,0,0,12.05,1995.0,154.0,5.0,20.923272120200334,9.86
39,2018.0,17000.0,1,1,0,26.1,1498.0,99.0,5.0,7.56,5.65
86,2000.0,124000.0,1,1,0,13.6,2523.0,63.0,7.0,20.923272120200334,1.95
11,2011.0,31000.0,5,0,0,10.9,2497.0,215.0,5.0,20.923272120200334,31.0
56,2016.0,45449.0,1,1,0,27.3,1498.0,98.6,5.0,20.923272120200334,7.48
135,2016.0,58205.0,1,0,0,19.27,2143.0,167.62,5.0,20.923272120200334,27.0
101,2011.0,130000.0,1,1,0,14.0,2498.0,112.0,8.0,20.923272120200334,2.75
100,2017.0,23000.0,1,0,0,16.0,2179.0,140.0,7.0,20.923272120200334,15.5
53,2008.0,82167.0,5,0,0,10.1,2354.0,152.0,5.0,20.923272120200334,5.4
66,2014.0,42000.0,1,1,0,24.0,1120.0,70.0,5.0,20.923272120200334,3.5
119,2016.0,65210.0,1,1,0,22.9,1248.0,74.0,5.0,20.923272120200334,5.48
105,2017.0,10300.0,5,1,0,21.4,1197.0,83.1,5.0,20.923272120200334,6.75
54,2014.0,26000.0,1,1,0,26.0,1498.0,98.6,5.0,20.923272120200334,5.5
89,2018.0,15900.0,5,1,0,18.15,1198.0,82.0,6.0,7.88,6.25
73,2013.0,60000.0,5,1,0,20.36,1197.0,78.9,5.0,20.923272120200334,2.75
131,2017.0,50794.0,1,0,0,17.9,2143.0,170.0,5.0,20.923272120200334,43.3
56,2010.0,55000.0,5,1,0,16.0,1198.0,90.0,5.0,20.923272120200334,2.35
68,2008.0,45500.0,5,1,3,0.0,1086.0,113.1567736021998,5.0,20.923272120200334,1.17
44,2016.0,54000.0,5,1,0,18.16,1196.0,86.8,5.0,20.923272120200334,5.0
202,2012.0,34000.0,1,1,0,20.54,1598.0,103.6,5.0,20.923272120200334,3.4
201,2011.0,57275.0,1,1,0,19.7,1598.0,103.6,5.0,20.923272120200334,4.5
100,2016.0,56532.0,1,1,0,16.0,2179.0,140.0,7.0,20.923272120200334,15.54
41,2017.0,27000.0,5,1,0,15.8,1499.0,110.0,5.0,20.923272120200334,8.3
109,2015.0,90413.0,5,1,0,15.1,1196.0,73.0,7.0,4.83,2.95
176,2017.0,49000.0,1,1,3,25.0,1396.0,69.0,5.0,20.923272120200334,1.6
22,2015.0,120000.0,5,1,0,18.6,1199.0,76.8,5.0,20.923272120200334,2.5
135,2009.0,29000.0,5,0,3,11.7,1796.0,178.0,5.0,20.923272120200334,10.0
115,2016.0,120000.0,1,1,0,23.2,1248.0,73.94,5.0,20.923272120200334,3.65
122,2008.0,138000.0,5,1,0,18.2,1061.0,64.0,5.0,20.923272120200334,1.2
73,2015.0,24350.0,5,1,3,19.81,1086.0,68.05,5.0,20.923272120200334,3.0
61,2017.0,37247.0,1,1,0,19.67,1582.0,126.2,5.0,20.923272120200334,13.69
107,2016.0,29000.0,1,1,0,26.21,1248.0,88.5,5.0,20.923272120200334,8.75
62,2013.0,36000.0,5,1,0,21.1,814.0,55.2,5.0,20.923272120200334,1.95
121,2015.0,14000.0,5,1,0,18.9,998.0,67.1,5.0,20.923272120200334,2.8
54,2008.0,69000.0,5,1,0,17.7,1497.0,78.0,5.0,20.923272120200334,2.7
179,2011.0,65000.0,5,1,3,26.0,624.0,35.0,4.0,20.923272120200334,0.44
118,2009.0,63274.0,5,1,3,15.0,1586.0,104.68,5.0,20.923272120200334,1.99
199,2018.0,37109.0,5,1,0,14.69,1390.0,120.33,5.0,20.923272120200334,16.8
119,2014.0,25000.0,1,1,0,22.9,1248.0,74.0,5.0,20.923272120200334,3.95
44,2011.0,68465.0,5,1,0,15.6,1196.0,70.0,5.0,20.923272120200334,2.95
48,2011.0,54316.0,5,1,3,12.8,2354.0,177.6,5.0,20.923272120200334,4.29
54,2015.0,480000.0,5,1,0,17.4,1497.0,117.3,5.0,20.923272120200334,5.0
119,2009.0,90000.0,1,1,3,19.3,1248.0,73.9,5.0,20.923272120200334,3.0
177,2008.0,138000.0,1,1,3,17.1,1396.0,70.0,5.0,20.923272120200334,1.25
130,2016.0,60000.0,1,0,3,17.9,2143.0,136.0,5.0,20.923272120200334,17.55
54,2009.0,138000.0,5,1,3,17.0,1497.0,118.0,5.0,20.923272120200334,3.5
119,2016.0,42000.0,5,1,0,16.1,1197.0,85.0,5.0,20.923272120200334,4.75
40,2016.0,20000.0,1,1,0,22.77,1498.0,98.59,5.0,20.923272120200334,7.9
61,2016.0,27000.0,5,0,0,13.0,1591.0,121.3,5.0,20.923272120200334,11.45
169,2005.0,88000.0,1,1,4,18.7,1896.0,66.0,5.0,20.923272120200334,1.25
74,2016.0,77076.0,1,1,0,23.0,1396.0,90.0,5.0,20.923272120200334,6.75
151,2013.0,107000.0,5,1,3,16.95,1498.0,97.7,5.0,20.923272120200334,2.9
54,2018.0,20300.0,5,0,0,18.0,1497.0,117.3,5.0,17.38,14.21
191,2011.0,157000.0,1,1,0,12.55,2982.0,168.5,7.0,20.923272120200334,11.99
22,2012.0,75300.0,1,1,3,25.44,936.0,57.6,5.0,20.923272120200334,2.25
66,2018.0,3958.0,5,1,0,18.9,1197.0,81.86,5.0,7.14,5.55
104,2015.0,18000.0,0,1,0,33.44,796.0,40.3,4.0,20.923272120200334,3.0
33,2011.0,130000.0,1,1,0,20.3,1248.0,75.0,5.0,20.923272120200334,2.2
24,2013.0,64000.0,1,1,3,17.3,1998.0,163.7,5.0,20.923272120200334,6.5
142,2017.0,26327.0,5,0,0,16.82,1998.0,189.08,4.0,44.28,35.67
100,2014.0,70669.0,1,1,0,15.1,2179.0,140.0,7.0,20.923272120200334,9.0
74,2010.0,18000.0,5,1,0,18.5,1197.0,80.0,5.0,20.923272120200334,2.25
190,2013.0,70000.0,1,1,0,23.59,1364.0,113.1567736021998,5.0,20.923272120200334,3.88
74,2011.0,72000.0,5,1,3,17.0,1197.0,80.0,5.0,20.923272120200334,3.25
184,2017.0,16500.0,5,1,0,23.84,1199.0,84.0,5.0,6.29,5.0
1,2013.0,67000.0,1,0,0,16.55,1968.0,147.51,5.0,20.923272120200334,14.5
74,2011.0,24000.0,5,1,0,17.0,1197.0,80.0,5.0,20.923272120200334,4.25
24,2013.0,59302.0,1,0,0,14.39,1998.0,163.7,5.0,20.923272120200334,5.25
48,2008.0,90000.0,5,0,0,10.2,2354.0,180.0,5.0,20.923272120200334,6.5
66,2017.0,20000.0,5,1,0,18.9,1197.0,81.86,5.0,7.82,5.98
104,2014.0,49000.0,5,1,0,24.07,998.0,67.1,5.0,4.29,2.3
169,2005.0,105000.0,1,1,0,18.7,1896.0,66.0,5.0,20.923272120200334,1.99
129,2010.0,85001.0,1,0,3,12.0,2987.0,224.0,7.0,20.923272120200334,28.0
54,2009.0,64000.0,5,1,0,17.0,1497.0,118.0,5.0,20.923272120200334,3.1
178,2011.0,70259.0,1,1,0,21.12,1248.0,88.8,5.0,20.923272120200334,2.95
121,2013.3968218442255,32000.0,5,1,0,22.5,998.0,67.04,5.0,5.29,2.65
12,2010.0,74000.0,5,0,0,10.8,2497.0,150.0,5.0,20.923272120200334,12.95
179,2017.0,14149.0,5,1,0,23.9,624.0,37.48,4.0,20.923272120200334,3.47
66,2016.0,61578.0,5,1,0,18.9,1197.0,82.0,5.0,20.923272120200334,6.4
29,2016.0,12800.0,5,1,0,19.44,1198.0,67.0,7.0,20.923272120200334,3.25
53,2008.0,92000.0,5,1,3,10.8,2354.0,152.0,5.0,20.923272120200334,3.7
52,2012.0,54000.0,5,1,0,19.4,1198.0,86.8,5.0,20.923272120200334,2.95
54,2015.0,38000.0,5,1,0,17.4,1497.0,117.3,5.0,20.923272120200334,7.8
54,2006.0,44000.0,5,1,0,17.7,1497.0,78.0,5.0,20.923272120200334,1.55
73,2012.0,53000.0,3,1,3,19.2,1086.0,68.05,5.0,20.923272120200334,2.85
71,2013.0,49000.0,5,1,0,17.1,1591.0,121.3,5.0,20.923272120200334,4.5
192,2011.0,136490.0,1,1,0,12.8,2494.0,102.0,7.0,20.923272120200334,9.8
54,2014.0,62505.0,5,1,0,17.4,1497.0,117.3,5.0,20.923272120200334,5.95
49,2014.0,36000.0,1,1,0,25.8,1498.0,98.6,5.0,20.923272120200334,3.25
119,2014.0,28000.0,1,1,0,23.4,1248.0,74.0,5.0,20.923272120200334,4.65
66,2017.0,34429.0,1,1,0,24.0,1120.0,70.0,5.0,20.923272120200334,5.5
62,2017.0,23360.0,5,1,0,21.1,814.0,55.2,5.0,20.923272120200334,3.75
103,2011.0,69000.0,5,1,3,19.0,998.0,66.1,5.0,20.923272120200334,1.95
22,2012.0,88000.0,1,1,0,25.44,936.0,57.6,5.0,20.923272120200334,1.5
192,2014.0,194000.0,1,1,0,12.99,2494.0,100.6,8.0,20.923272120200334,10.5
199,2013.0,58000.0,1,1,0,19.33,1968.0,138.03,5.0,20.923272120200334,5.9
192,2012.0,55000.0,1,1,0,12.99,2494.0,100.0,7.0,20.923272120200334,9.51
11,2010.0,80000.0,1,0,0,22.69,1995.0,190.0,5.0,47.2,14.2
12,2011.0,101999.0,1,0,0,16.73,1995.0,218.0,5.0,20.923272120200334,19.99
66,2015.0,59261.0,1,1,0,24.0,1186.0,73.97,5.0,8.18,4.25
201,2011.0,70000.0,5,1,3,15.26,1598.0,103.5,5.0,20.923272120200334,3.29
190,2015.0,52207.0,5,1,0,17.71,1197.0,78.9,5.0,20.923272120200334,4.56
104,2014.0,32000.0,5,1,3,22.74,796.0,47.3,5.0,20.923272120200334,2.1
119,2014.0,65000.0,1,1,0,19.3,1248.0,73.9,5.0,20.923272120200334,5.31
191,2015.0,90000.0,1,0,0,12.55,2982.0,168.5,7.0,20.923272120200334,21.5
135,2007.0,220000.0,5,0,3,11.74,1796.0,186.0,5.0,20.923272120200334,6.0
134,2015.0,69000.0,1,0,0,0.0,2987.0,165.0,5.0,20.923272120200334,38.0
192,2012.0,104000.0,1,1,0,12.8,2494.0,102.0,7.0,20.923272120200334,11.75
104,2012.0,14814.0,5,1,3,19.7,796.0,46.3,5.0,20.923272120200334,2.47
71,2011.0,58000.0,5,1,3,17.01,1591.0,121.3,5.0,20.923272120200334,4.0
190,2013.0,8950.0,5,1,0,17.71,1197.0,78.9,5.0,20.923272120200334,3.55
63,2014.0,55619.0,5,1,0,16.3,1618.2406369141063,113.1567736021998,5.0,20.923272120200334,8.3
104,2019.0,19855.0,5,1,0,24.7,796.0,47.3,5.0,20.923272120200334,3.8
48,2011.0,87000.0,5,0,0,11.7,2354.0,177.6,5.0,20.923272120200334,5.4
74,2016.0,40310.0,5,1,0,18.6,1197.0,81.83,5.0,20.923272120200334,7.09
71,2014.0,65000.0,1,0,0,19.08,1582.0,126.32,5.0,20.923272120200334,8.99
201,2014.0,35000.0,1,1,0,22.07,1199.0,73.9,5.0,20.923272120200334,3.8
122,2009.0,37000.0,5,1,0,17.3,993.0,60.0,5.0,20.923272120200334,1.0
72,2016.0,63141.0,1,1,3,24.4,1120.0,71.0,5.0,20.923272120200334,4.5
103,2011.0,70000.0,5,1,0,19.0,998.0,66.1,5.0,20.923272120200334,2.0
73,2010.0,36000.0,5,1,3,20.36,1197.0,78.9,5.0,20.923272120200334,3.25
128,2009.0,43600.0,5,0,0,10.93,3498.0,272.0,5.0,20.923272120200334,10.24
135,2007.0,39037.0,1,0,0,14.84,2143.0,170.0,5.0,20.923272120200334,9.25
119,2013.0,65000.0,1,1,3,19.3,1248.0,73.9,5.0,20.923272120200334,4.99
176,2006.0,133000.0,1,1,3,16.8,1405.0,68.0,5.0,20.923272120200334,0.86
119,2013.0,52000.0,5,1,0,18.6,1197.0,85.8,5.0,20.923272120200334,3.95
5,2016.0,86642.0,1,0,0,15.17,1968.0,181.0,5.0,43.65,20.37
71,2012.0,45000.0,1,1,0,22.32,1582.0,126.32,5.0,20.923272120200334,6.25
79,2015.0,37340.0,1,0,0,16.36,2179.0,187.7,5.0,20.923272120200334,29.98
41,2015.0,55000.0,1,1,0,22.7,1498.0,89.84,5.0,20.923272120200334,7.5
104,2018.0,46805.0,5,1,0,24.07,998.0,67.1,5.0,4.09,3.63
161,2015.0,93000.0,1,1,3,20.45,1461.0,83.8,5.0,20.923272120200334,7.1
175,2017.0,39800.0,1,1,0,17.6,2179.0,153.86,7.0,20.87,14.25
202,2011.0,42000.0,5,0,4,14.4,1598.0,103.6,5.0,20.923272120200334,3.4
104,2006.0,71993.0,5,1,0,19.7,796.0,46.3,5.0,20.923272120200334,1.8
115,2010.0,71000.0,1,1,0,21.1,1248.0,73.9,5.0,20.923272120200334,3.0
168,2011.0,41988.0,1,0,0,20.0,1968.0,138.1,5.0,20.923272120200334,5.45
53,2007.0,119000.0,5,1,4,13.1,1997.0,141.1,5.0,20.923272120200334,3.91
6,2013.0,12467.0,1,0,0,12.8,1968.0,167.6,5.0,20.923272120200334,25.64
107,2015.0,90000.0,1,1,0,26.21,1248.0,88.5,5.0,20.923272120200334,6.5
191,2017.0,40000.0,1,0,0,12.9,2755.0,174.5,7.0,37.38,30.0
15,2012.0,80000.0,5,0,0,11.25,1995.0,150.0,5.0,20.923272120200334,9.5
48,2012.0,42000.0,5,1,0,9.8,2354.0,180.0,5.0,20.923272120200334,6.25
119,2010.0,100000.0,1,1,0,19.3,1248.0,73.9,5.0,20.923272120200334,4.5
5,2015.0,61000.0,1,0,0,15.73,1968.0,174.33,5.0,20.923272120200334,25.0
128,2014.0,42000.0,1,0,0,14.21,2143.0,203.0,5.0,20.923272120200334,24.95
41,2015.0,45000.0,1,1,0,22.7,1498.0,89.84,5.0,20.923272120200334,8.9
94,2015.0,120000.0,1,1,0,15.4,2179.0,120.0,7.0,20.923272120200334,12.0
40,2018.0,27852.0,5,0,0,14.8,1497.0,121.36,5.0,14.1,10.44
189,2011.0,88000.0,5,0,0,14.53,1794.0,138.1,5.0,20.923272120200334,6.45
176,2005.0,100000.0,1,1,3,13.5,1405.0,113.1567736021998,5.0,20.923272120200334,1.3
189,2004.0,160000.0,5,0,3,11.3,1794.0,125.0,5.0,20.923272120200334,1.5
40,2014.0,31130.0,5,1,0,15.85,1499.0,110.4,5.0,20.923272120200334,5.75
104,2017.0,2196.0,5,1,0,22.74,796.0,47.3,5.0,20.923272120200334,2.75
202,2014.0,32283.0,5,0,3,14.4,1598.0,103.6,5.0,20.923272120200334,5.41
41,2015.0,92708.0,1,1,0,22.7,1498.0,89.84,5.0,20.923272120200334,7.48
119,2015.0,130000.0,1,1,0,25.2,1248.0,74.0,5.0,20.923272120200334,4.5
201,2011.0,55001.0,5,1,0,16.47,1198.0,73.9,5.0,20.923272120200334,2.2
104,2015.0,25000.0,5,0,0,24.07,998.0,67.1,5.0,20.923272120200334,3.5
61,2018.0,32807.0,5,0,0,13.0,1591.0,121.3,5.0,20.923272120200334,14.76
73,2011.0,84912.0,5,1,0,20.36,1197.0,78.9,5.0,20.923272120200334,3.5
161,2012.0,130000.0,1,1,0,19.64,1461.0,108.45,5.0,20.923272120200334,3.75
190,2012.0,60000.0,5,1,0,17.6,1496.0,88.73,5.0,20.923272120200334,3.1
110,2017.0,80000.0,1,1,0,24.52,1248.0,88.5,7.0,20.923272120200334,8.1
66,2015.0,54000.0,5,1,4,18.9,1197.0,82.0,5.0,20.923272120200334,3.6
83,2016.0,59000.0,1,0,0,18.0,2993.0,255.0,7.0,20.923272120200334,36.75
54,2002.0,85000.0,5,1,0,13.0,1343.0,90.0,5.0,20.923272120200334,1.2
104,2019.0,3000.0,5,1,0,24.7,796.0,47.3,5.0,20.923272120200334,3.5
100,2012.0,37000.0,1,1,0,16.0,2179.0,140.0,7.0,20.923272120200334,7.75
78,2018.0,1000.0,1,0,0,13.6,1999.0,177.0,5.0,52.77,40.0
126,2017.0,20969.0,1,0,0,17.9,2143.0,136.0,5.0,45.36,27.87
66,2016.0,81605.0,5,1,0,18.9,1197.0,82.0,5.0,20.923272120200334,4.53
11,2015.0,47000.0,1,0,0,22.69,1995.0,190.0,5.0,53.68,29.5
2,2014.0,48000.0,1,0,0,18.53,1968.0,187.74,5.0,20.923272120200334,29.0
115,2013.0,77000.0,1,1,0,23.2,1248.0,73.94,5.0,20.923272120200334,3.65
135,2011.0,40000.0,5,0,3,11.74,1796.0,186.0,5.0,20.923272120200334,14.5
121,2012.0,72000.0,0,1,0,26.2,998.0,58.2,5.0,20.923272120200334,2.25
102,2004.0,12000.0,5,1,3,16.1,796.0,37.0,4.0,20.923272120200334,0.45
100,2015.0,62000.0,1,1,0,16.0,2179.0,140.0,7.0,20.923272120200334,10.25
104,2016.0,60000.0,5,1,0,24.7,796.0,47.3,5.0,20.923272120200334,2.65
27,2014.0,45000.0,1,1,0,22.1,1248.0,74.0,5.0,20.923272120200334,2.48
89,2018.0,42000.0,5,1,0,18.15,1198.0,82.0,6.0,7.96,5.5
192,2016.0,81424.0,1,1,0,12.99,2494.0,100.6,8.0,20.923272120200334,14.49
0,2016.0,20003.0,1,0,0,20.38,1968.0,143.0,5.0,20.923272120200334,19.25
7,2015.0,50000.0,1,0,0,12.07,2967.0,241.4,7.0,20.923272120200334,47.5
72,2017.0,73000.0,1,1,0,24.4,1120.0,71.0,5.0,20.923272120200334,4.5
61,2017.0,30519.0,1,1,0,19.67,1582.0,126.2,5.0,20.923272120200334,12.81
121,2010.0,72000.0,0,3,0,26.6,998.0,58.16,5.0,20.923272120200334,1.75
191,2014.0,122000.0,1,1,3,12.55,2982.0,168.5,7.0,20.923272120200334,16.0
101,2016.0,49176.0,1,1,0,11.68,2498.0,112.0,8.0,20.923272120200334,7.46
74,2010.0,45807.0,5,1,0,18.5,1197.0,113.1567736021998,5.0,20.923272120200334,1.87
189,2004.0,105000.0,5,0,3,11.3,1794.0,125.0,5.0,20.923272120200334,2.5
71,2012.0,67000.0,1,1,0,22.32,1582.0,126.32,5.0,20.923272120200334,6.25
106,2015.0,48808.0,5,1,0,23.1,998.0,67.04,5.0,6.05,4.3
18,2015.0,97003.0,1,0,0,15.87,2993.0,308.43,5.0,20.923272120200334,85.0
189,2012.0,83184.0,5,1,0,14.28,1798.0,138.03,5.0,21.69,6.22
57,2015.0,26000.0,5,1,0,17.3,1497.0,117.3,7.0,20.923272120200334,4.25
104,2018.0,31919.0,5,0,0,24.07,998.0,67.1,5.0,20.923272120200334,4.56
107,2015.0,30000.0,5,1,0,20.73,1373.0,91.1,5.0,20.923272120200334,6.7
119,2011.0,68000.0,1,3,5,19.3,1248.0,73.9,5.0,20.923272120200334,2.75
161,2013.0,75000.0,1,1,3,19.64,1461.0,108.45,5.0,20.923272120200334,5.4
105,2017.0,16900.0,5,1,0,21.1,998.0,100.0,5.0,20.923272120200334,6.99
135,2012.0,63720.0,5,0,0,11.74,1796.0,186.0,5.0,20.923272120200334,13.25
119,2013.0,32953.0,5,1,0,18.6,1197.0,85.8,5.0,20.923272120200334,4.65
128,2015.0,73187.0,1,0,0,13.0,2143.0,204.0,5.0,20.923272120200334,30.72
190,2017.0,27100.0,5,1,0,16.78,1496.0,88.73,5.0,20.923272120200334,6.37
88,2009.0,26000.0,1,1,0,0.0,2498.0,113.1567736021998,6.0,20.923272120200334,6.99
119,2009.0,53001.0,5,1,0,16.1,1298.0,88.2,5.0,20.923272120200334,1.95
120,2017.0,18108.0,1,1,0,24.3,1248.0,88.5,5.0,12.56,11.31
41,2014.0,68000.0,1,1,0,22.7,1498.0,89.84,5.0,20.923272120200334,6.75
101,2010.0,91596.0,1,1,0,14.95,2489.0,93.7,7.0,20.923272120200334,1.85
40,2014.0,84056.0,5,1,0,18.88,999.0,123.24,5.0,20.923272120200334,6.75
192,2016.0,69000.0,1,0,0,11.36,2755.0,171.5,7.0,26.56,19.75
49,2014.0,44753.0,5,1,0,18.0,1198.0,86.7,5.0,20.923272120200334,4.94
48,2010.0,80000.0,5,1,0,10.2,2354.0,180.0,5.0,20.923272120200334,3.99
1,2012.0,60000.0,1,0,3,15.2,1968.0,140.8,5.0,20.923272120200334,10.35
120,2016.0,55000.0,1,1,0,24.3,1248.0,88.5,5.0,9.96,7.5
202,2014.0,45000.0,5,1,0,15.04,1598.0,103.6,5.0,20.923272120200334,4.8
124,2017.0,43812.0,1,0,0,15.0,2143.0,107.3,5.0,20.923272120200334,20.28
6,2015.0,52000.0,1,0,0,14.16,1968.0,174.3,5.0,20.923272120200334,25.49
201,2015.0,46354.0,5,1,3,16.47,1198.0,74.0,5.0,20.923272120200334,5.49
74,2019.0,32251.0,1,1,0,22.54,1396.0,88.73,5.0,20.923272120200334,8.61
94,2008.0,131000.0,1,1,0,10.5,2609.0,120.0,7.0,20.923272120200334,3.6
119,2014.0,108000.0,1,1,0,25.2,1248.0,74.0,5.0,20.923272120200334,5.5
6,2014.0,87652.0,1,0,3,14.16,1968.0,174.3,5.0,20.923272120200334,25.71
24,2016.0,67774.0,1,0,0,14.81,1998.0,163.7,5.0,20.923272120200334,8.95
11,2008.0,78000.0,1,0,3,16.07,1995.0,181.0,5.0,20.923272120200334,7.2
120,2018.0,59184.95319148936,1,1,0,24.3,1248.0,88.5,5.0,11.12,8.63
57,2014.0,43081.0,5,1,0,17.3,1497.0,117.3,7.0,20.923272120200334,5.25
55,2010.0,86000.0,5,1,0,14.8,1799.0,130.2,5.0,20.923272120200334,2.9
104,2017.0,27718.0,5,1,0,22.74,796.0,47.3,5.0,20.923272120200334,3.28
191,2011.0,86000.0,1,1,0,11.5,2982.0,171.0,7.0,20.923272120200334,11.5
49,2013.0,40000.0,5,1,0,18.0,1198.0,86.7,5.0,20.923272120200334,2.9
11,2009.0,103905.0,1,0,0,22.69,1995.0,190.0,5.0,43.31,9.92
101,2015.0,169000.0,1,1,0,14.95,2489.0,93.7,7.0,11.69,5.0
47,2009.0,75000.0,1,1,0,13.8,1399.0,68.0,5.0,20.923272120200334,1.99
187,2016.0,43706.0,5,1,0,17.57,1193.0,88.7,5.0,7.63,4.0
26,2008.0,83000.0,1,1,3,16.52,1991.0,123.7,5.0,20.923272120200334,2.6
163,2018.0,1617.0,5,1,0,25.17,799.0,53.3,5.0,4.78,4.29
47,2008.0,59833.0,5,1,1,13.8,1299.0,70.0,5.0,20.923272120200334,1.97
72,2016.0,146000.0,5,1,3,19.1,1197.0,82.0,5.0,20.923272120200334,3.5
153,2014.0,59962.0,1,1,0,20.45,1461.0,83.8,5.0,20.923272120200334,6.9
192,2015.0,100000.0,1,1,3,12.99,2494.0,100.6,7.0,20.923272120200334,10.25
104,2014.0,17000.0,5,1,0,24.07,998.0,67.1,5.0,4.48,2.1
118,2015.0,61000.0,0,1,0,22.1,1586.0,85.7,5.0,20.923272120200334,3.89
189,2010.0,31000.0,5,1,0,12.5,1794.0,132.0,5.0,20.923272120200334,5.0
122,2005.0,84060.0,5,1,3,17.3,993.0,60.0,5.0,20.923272120200334,1.25
189,2018.0,28321.0,5,0,0,14.28,1798.0,138.03,5.0,23.25,17.49
119,2015.0,40000.0,1,1,3,26.59,1248.0,74.0,5.0,20.923272120200334,4.5
66,2017.0,22526.0,5,0,0,18.9,1197.0,82.0,5.0,20.923272120200334,7.6
12,2012.0,61240.0,1,0,0,22.48,1995.0,190.0,5.0,70.43,17.5
52,2012.0,79000.0,5,1,0,18.4,1198.0,86.8,5.0,20.923272120200334,2.9
61,2019.0,8587.0,5,1,0,15.29,1591.0,121.3,5.0,20.923272120200334,13.56
49,2015.0,29000.0,1,1,0,27.4,1498.0,98.6,5.0,9.09,5.99
73,2010.0,59000.0,5,1,3,19.81,1086.0,68.05,5.0,20.923272120200334,2.32
54,2018.0,14000.0,5,1,0,17.4,1497.0,117.3,5.0,20.923272120200334,11.25
31,2016.0,15000.0,5,1,0,22.7,799.0,53.64,5.0,3.98,2.25
11,2010.0,51000.0,1,0,0,16.07,1995.0,181.0,5.0,20.923272120200334,7.75
54,2017.0,37000.0,1,1,0,26.0,1498.0,98.6,5.0,20.923272120200334,11.0
192,2016.0,108000.0,1,0,0,11.36,2755.0,171.5,7.0,28.05,20.5
56,2018.0,3000.0,5,0,0,19.0,1199.0,88.7,5.0,10.81,8.25
66,2016.0,30000.0,1,1,0,24.0,1120.0,70.0,5.0,20.923272120200334,5.5
191,2013.0,100000.0,1,1,3,11.5,2982.0,171.0,7.0,20.923272120200334,17.75
44,2013.0,54000.0,1,1,0,20.0,1399.0,68.05,5.0,20.923272120200334,2.55
119,2015.0,24296.0,5,1,0,20.85,1197.0,83.14,5.0,20.923272120200334,4.65
47,2007.0,40000.0,5,1,4,13.8,1299.0,70.0,5.0,20.923272120200334,1.1
1,2013.0,52000.0,1,0,0,16.55,1968.0,147.51,5.0,20.923272120200334,19.5
74,2017.0,51612.0,5,1,0,18.6,1197.0,81.83,5.0,20.923272120200334,7.11
115,2015.0,75000.0,1,1,0,23.2,1248.0,73.94,5.0,20.923272120200334,4.9
200,2012.0,72000.0,1,0,0,18.33,1968.0,167.7,5.0,20.923272120200334,6.0
100,2012.0,110000.0,1,1,0,15.1,2179.0,140.0,7.0,20.923272120200334,7.2
121,2012.0,82000.0,5,1,0,18.9,998.0,67.1,5.0,20.923272120200334,2.3
104,2004.0,81500.0,5,1,3,19.7,796.0,46.3,5.0,20.923272120200334,1.3
119,2012.0,63000.0,1,1,0,22.9,1248.0,74.0,5.0,20.923272120200334,4.5
49,2016.0,58950.0,1,1,0,25.8,1498.0,113.1567736021998,5.0,20.923272120200334,5.4
66,2016.0,13436.0,5,1,3,18.9,1197.0,82.0,5.0,20.923272120200334,4.7
21,2007.0,81000.0,5,1,0,15.26,1150.0,74.9,5.0,20.923272120200334,1.3
42,2009.0,180000.0,1,1,0,10.9,2499.0,143.0,7.0,20.923272120200334,7.5
107,2016.0,84085.0,1,1,0,26.21,1248.0,88.5,5.0,20.923272120200334,6.9
192,2015.0,45000.0,1,1,0,12.99,2494.0,100.6,7.0,20.923272120200334,13.25
125,2018.0,8682.0,1,0,0,0.0,1950.0,194.0,5.0,52.26,39.5
106,2015.0,57818.0,5,1,0,23.1,998.0,67.04,5.0,20.923272120200334,4.3
153,2013.0,65280.0,1,1,0,19.87,1461.0,83.14,5.0,14.72,5.8
85,2016.0,52000.0,1,0,0,15.68,1999.0,177.0,5.0,74.49,42.0
192,2015.0,121374.0,1,1,0,12.99,2494.0,100.6,7.0,20.923272120200334,14.3
73,2012.0,37229.0,5,0,0,16.95,1197.0,78.9,5.0,20.923272120200334,3.41
66,2017.0,19168.0,5,0,0,18.9,1197.0,82.0,5.0,20.923272120200334,6.93
151,2013.0,125600.0,1,1,0,21.64,1461.0,84.8,5.0,20.923272120200334,3.75
22,2012.0,81000.0,1,1,0,25.44,936.0,56.3,5.0,20.923272120200334,2.5
100,2013.0,49000.0,1,1,0,16.0,2179.0,140.0,7.0,20.923272120200334,9.0
100,2015.0,34000.0,1,0,0,16.0,2179.0,140.0,7.0,20.923272120200334,13.0
41,2013.0,36000.0,1,1,0,22.7,1498.0,89.84,5.0,20.923272120200334,4.9
119,2010.0,109200.0,5,1,3,17.5,1298.0,85.8,5.0,20.923272120200334,2.2
54,2014.0,37000.0,5,1,0,17.4,1497.0,117.3,5.0,20.923272120200334,6.45
145,2001.0,104000.0,5,1,4,13.7,1468.0,85.8,5.0,20.923272120200334,1.0
187,2017.0,47000.0,5,1,3,17.57,1193.0,88.7,5.0,6.62,4.5
196,2018.0,46007.0,5,1,0,17.0,1198.0,73.75,5.0,20.923272120200334,5.71
